CX-10-1,CX-10-2,CX-10-3,CX-10-4,CX-11-1,CX-11-2,CX-11-3,CX-11-4,WT-10,BT-11,BT-12,WT-13,BT-30,WT-31,BT-32,WT-33,BT-34,WT-35,WT-40,BT-41,WT-42,BT-43,BT-60,WT-61,WT-62,BT-63,WT-64,BT-65,BT-66,WT-67,WT-20,BT-21,WT-22,BT-23,WT-24,BT-25,WT-26,BT-27,WT-28,BT-29,FM-20,FM-30,FM-40,FM-60,ST-10,ST-11,ST-12_SE,ST-13,ST-14_S,AT-01,AT-02,ST-12_N,ST-12_SW,ST-14_E,ST-14_W,ST-14_N,Desired_Power,Power_Input_Signal,Power_Output,FM-20(kg/hr),FM-30(kg/hr),FM-40(kg/hr),FM-60(kg/hr),Timestamp, CTAH_Frequency
19.4697544,19.4446439,19.4474213,19.4242049,19.4284692,19.3630785,19.5003787,19.2880952,19.4785191,19.4624109,19.4001721,19.3712669,19.3896953,19.4674005,19.4679451,19.4745779,19.4525473,19.470314,19.3010865,19.3600885,19.4427735,19.4043943,19.6590631,19.6138341,19.5003873,19.4795423,20.0199601,19.9555988,19.7811633,19.7046941,19.534728,19.4724317,19.3665326,19.316536,19.3892645,19.4176947,19.3743379,19.3392704,19.4356567,19.4043845,-0.0128845,-0.0053832,-0.0148731,-0.0040092,19.5936384,19.5240074,19.4214368,19.4846742,19.487184,19.3270336,20.2152536,19.4972417,19.5564426,19.4015227,19.4859997,19.4204759,500,500,0,0.055281,0.043224,0.1795708,0.0002862,667.6538614,0
19.4539868,19.4153716,19.4492316,19.4089576,19.4084838,19.3959271,19.4731658,19.2776959,19.4779124,19.4781493,19.4047014,19.354709,19.4031003,19.4656428,19.4353297,19.4838923,19.4945517,19.5047371,19.2851647,19.3685738,19.430884,19.4917646,19.6565834,19.6118279,19.4929325,19.4701921,19.9985411,19.9493222,19.7639946,19.7085951,19.5114153,19.4872546,19.3666689,19.2955823,19.4447557,19.380315,19.3523564,19.3597016,19.3976511,19.4474021,-0.0128852,-0.0053833,-0.0148716,-0.0040065,19.5811423,19.5420639,19.4179388,19.4909788,19.4677421,19.3102098,20.3048819,19.4695826,19.5366934,19.4123299,19.476033,19.4161205,500,500,0,0.0553227,0.0432283,0.1794742,0.000204,667.7538614,0
19.3940339,19.4065906,19.4449392,19.4205381,19.4508616,19.4176951,19.5066016,19.2753626,19.4909256,19.4302818,19.4116084,19.3898118,19.4074794,19.4963148,19.4678691,19.4884778,19.4375467,19.4740281,19.2813972,19.3413495,19.471891,19.4981844,19.6294246,19.6171106,19.4776084,19.4986904,19.9924153,19.9526614,19.749343,19.6847076,19.5278689,19.4444882,19.3544582,19.3231806,19.4129421,19.4112837,19.3944625,19.3011053,19.4138761,19.4344871,-0.0128857,-0.0053833,-0.0148707,-0.0040062,19.5728548,19.5318809,19.4241,19.4843156,19.4555187,19.3503931,20.282082,19.4655572,19.5125032,19.388844,19.4834711,19.4044809,500,500,0,0.0553571,0.0432283,0.179416,0.000194,667.8538614,0
19.4531055,19.3633141,19.5201251,19.4379275,19.4765409,19.3632976,19.4811179,19.2773571,19.4713459,19.4722935,19.409101,19.346314,19.4423511,19.4631977,19.4729423,19.4520961,19.4542281,19.4466475,19.2990209,19.3532843,19.5025353,19.4985086,19.6668887,19.6396576,19.5048995,19.5030046,20.011878,19.9591108,19.7711831,19.7238343,19.5006234,19.4200808,19.358717,19.2743582,19.5056359,19.4132486,19.391452,19.3407473,19.3973381,19.4551434,-0.0128834,-0.0053828,-0.0148694,-0.0040072,19.6124142,19.5560493,19.4468527,19.474825,19.4918612,19.2786918,20.3569003,19.500862,19.5610423,19.4381068,19.4816755,19.4253139,500,500,0,0.0552114,0.0432135,0.1793397,0.0002237,667.9538614,0
19.4136538,19.3845125,19.4924266,19.4377055,19.4445756,19.3922182,19.5064623,19.2678766,19.4745366,19.4899338,19.3970171,19.3387306,19.4396692,19.4782824,19.4983349,19.4485894,19.4587758,19.4590127,19.3267686,19.3940597,19.4933202,19.4582616,19.6594456,19.5962187,19.5017175,19.4659489,20.0273551,19.9421703,19.772938,19.7236952,19.5021094,19.4310433,19.3779736,19.2824803,19.4209509,19.401287,19.4171603,19.3861238,19.4332728,19.4463023,-0.0128832,-0.0053806,-0.0148702,-0.004007,19.6006482,19.5390713,19.4308182,19.4573952,19.5080224,19.2778206,20.2631023,19.5068586,19.5618526,19.4244661,19.4895465,19.427309,500,500,0,0.055199,0.0431428,0.1793868,0.0002177,668.0538614,0
19.4504699,19.3820022,19.514862,19.4506679,19.438823,19.3670365,19.4904376,19.2591906,19.4947671,19.489319,19.4383222,19.3373914,19.4587508,19.4620673,19.4672336,19.4461502,19.4681811,19.4459133,19.3413102,19.3775623,19.4768262,19.4664033,19.6310333,19.6229819,19.4538708,19.4950884,20.0038669,19.9489691,19.7447021,19.7155815,19.5064522,19.4576551,19.3870561,19.2737912,19.4325145,19.3616748,19.3770757,19.3593054,19.4125548,19.4343504,-0.012882,-0.0053785,-0.014874,-0.0040088,19.5737881,19.5432357,19.4510928,19.4549418,19.4912641,19.2269963,20.2384004,19.4882838,19.5331099,19.4149052,19.4803677,19.3990318,500,500,0,0.055122,0.0430789,0.1796277,0.0002763,668.1538614,0
19.4337539,19.4001123,19.4402607,19.4224929,19.3732131,19.3815058,19.4630183,19.3068825,19.4553116,19.4846853,19.4066354,19.3703856,19.3934938,19.4531948,19.4269694,19.4511333,19.4390515,19.4698476,19.3100469,19.42354,19.431121,19.4645234,19.6547892,19.611928,19.5062974,19.5067711,20.0074912,19.9312957,19.7727125,19.7246535,19.4736464,19.4577749,19.3537681,19.2812575,19.3627814,19.385527,19.3445367,19.3890809,19.3880445,19.4522472,-0.0128817,-0.0053786,-0.0148716,-0.0040071,19.587585,19.5283749,19.4468895,19.4700961,19.5167123,19.3018073,20.2262615,19.4807645,19.5615248,19.413951,19.4757335,19.4073174,500,500,0,0.0551041,0.0430813,0.1794721,0.0002227,668.2538614,0
19.4858548,19.4510326,19.4654759,19.4581323,19.4079087,19.4299414,19.4648662,19.3319533,19.4683255,19.4884604,19.3826589,19.3350337,19.4283969,19.4549297,19.3877798,19.472355,19.4498505,19.5175976,19.3308602,19.4009938,19.4474279,19.4753808,19.6501113,19.6228792,19.4843263,19.4862213,19.9903609,19.9579427,19.7645696,19.7174568,19.4877944,19.444681,19.3577313,19.306549,19.4483697,19.4388938,19.3611838,19.3926958,19.4139454,19.4525607,-0.0128814,-0.0053786,-0.014869,-0.0040062,19.5673328,19.5206738,19.4365812,19.5016863,19.4940117,19.3064632,20.1800579,19.4794585,19.5457419,19.4102459,19.4715082,19.4270666,500,500,0,0.0550871,0.0430808,0.1793108,0.0001932,668.3538614,0
19.4570441,19.4103742,19.455379,19.4485091,19.4129733,19.4409283,19.4781264,19.3490084,19.4911553,19.5539228,19.3963953,19.3947368,19.3876705,19.5089613,19.4368748,19.4681448,19.4726456,19.5176513,19.2635599,19.4135504,19.4284758,19.4497968,19.6379809,19.6161948,19.4835618,19.4783505,20.0032585,19.9604293,19.7725021,19.7137889,19.5063599,19.4975958,19.3364956,19.2914724,19.409203,19.4352631,19.3720058,19.3935663,19.4201284,19.4779309,-0.012881,-0.0053786,-0.0148674,-0.0040063,19.5894264,19.5332956,19.4113004,19.4680936,19.4728932,19.3236471,20.2118736,19.4923182,19.563312,19.3974962,19.4686293,19.4290057,500,500,0,0.0550628,0.0430811,0.1792123,0.0001977,668.4538614,0
19.451314,19.4449178,19.4518807,19.4644359,19.4248739,19.434824,19.4855264,19.3414829,19.480688,19.5119551,19.4364903,19.3973998,19.4417935,19.4846703,19.4100574,19.5190258,19.4484361,19.4811266,19.3126751,19.4131374,19.470704,19.5183154,19.6326851,19.6338691,19.5036099,19.49224,19.9987967,19.9540739,19.760936,19.7275548,19.5049834,19.4597396,19.3998025,19.3209012,19.42799,19.4611557,19.3415111,19.3938742,19.4244995,19.4425042,-0.0128844,-0.005379,-0.014869,-0.0040063,19.5827333,19.5540762,19.4349292,19.5018365,19.4646894,19.3006687,20.302928,19.4761485,19.5480237,19.4103962,19.4843506,19.4156083,500,500,0,0.055272,0.0430928,0.1793108,0.0001968,668.5538614,0
19.3990021,19.4463839,19.4348761,19.403367,19.4713577,19.3889147,19.485236,19.291667,19.4778901,19.4731525,19.409666,19.3769705,19.4090314,19.4616238,19.458614,19.510964,19.4744854,19.4934357,19.2816519,19.3032166,19.4847002,19.4785413,19.6541857,19.6054041,19.5056937,19.4715836,20.0201255,19.9415656,19.7730432,19.6977565,19.5298601,19.4649574,19.3495788,19.3002914,19.4429354,19.4047932,19.4005286,19.329921,19.4121113,19.4251414,-0.0128837,-0.0053789,-0.01487,-0.0040063,19.5948721,19.5302153,19.3902133,19.4590238,19.483846,19.3097964,20.2758566,19.4958701,19.5431124,19.3877143,19.4670274,19.4159077,500,500,0,0.0552297,0.0430906,0.1793728,0.0001983,668.6538614,0
19.4187177,19.4528317,19.4841852,19.5055037,19.4676034,19.4484152,19.4536777,19.3757333,19.4580433,19.4980762,19.3975306,19.3799981,19.426983,19.4864428,19.4342063,19.4993501,19.4157275,19.5275368,19.3068865,19.4246447,19.5018703,19.5241355,19.6263601,19.6254128,19.4828337,19.4852025,20.0087871,19.9531799,19.7510455,19.7181371,19.4760414,19.4696455,19.3890976,19.3177773,19.4642572,19.4519389,19.3713879,19.4296703,19.4042393,19.4203495,-0.012883,-0.0053784,-0.0148706,-0.0040063,19.5887083,19.5593411,19.4247967,19.4603564,19.4744943,19.2710845,20.3403258,19.4790455,19.5413657,19.4191357,19.4910758,19.4271906,500,500,0,0.0551875,0.043075,0.1794118,0.000197,668.7538614,0
19.4262546,19.4205688,19.5010672,19.4596132,19.4607977,19.3755096,19.5174866,19.2684793,19.4724493,19.466764,19.3495219,19.3101872,19.4414882,19.4689678,19.4833956,19.4831587,19.476763,19.4419401,19.3235614,19.3645536,19.4967466,19.4493699,19.6398785,19.6012787,19.5096209,19.4790644,20.012355,19.9238544,19.7565093,19.6980309,19.4958571,19.4136553,19.3949387,19.3148518,19.437428,19.3798573,19.390993,19.3381557,19.4156655,19.402872,-0.0128843,-0.0053801,-0.0148701,-0.0040074,19.5868797,19.5153529,19.4262842,19.44508,19.4948426,19.2575994,20.250728,19.4940348,19.554514,19.3908273,19.474708,19.4171252,500,500,0,0.0552696,0.0431294,0.1793832,0.0002308,668.8538614,0
19.4347165,19.3759609,19.4832093,19.4462548,19.4209061,19.3235259,19.4464573,19.2732534,19.4932279,19.4666974,19.3995493,19.3609296,19.4444147,19.4695252,19.4409006,19.4546406,19.4323721,19.4541668,19.3184598,19.3864629,19.4771973,19.4632211,19.6485001,19.6338186,19.4872151,19.4978744,20.0076792,19.9622474,19.7501738,19.7193962,19.487311,19.4337739,19.3911293,19.2807091,19.4007736,19.3325356,19.3526763,19.3491221,19.3768938,19.4275946,-0.0128841,-0.0053835,-0.0148737,-0.0040083,19.5753751,19.5452966,19.4389402,19.4784353,19.5047063,19.2850584,20.240291,19.4872655,19.535757,19.4132886,19.4684641,19.400732,500,500,0,0.0552586,0.0432338,0.1796031,0.0002579,668.9538614,0
19.4829604,19.4704057,19.4643854,19.4684125,19.3989997,19.3828888,19.4856079,19.2870626,19.50949,19.4609302,19.3901367,19.3709453,19.4197005,19.4687384,19.4455702,19.4486498,19.4917629,19.4612051,19.3160141,19.3918362,19.4529588,19.426189,19.6502603,19.6213706,19.477132,19.4662354,20.0270247,19.9638475,19.7737911,19.6895072,19.5165864,19.4547614,19.408565,19.325637,19.4193374,19.4129407,19.3698204,19.3620014,19.4554726,19.4085655,-0.0128847,-0.0053805,-0.0148695,-0.0040064,19.561051,19.5061011,19.4210582,19.4683469,19.4981974,19.3106744,20.22707,19.4809926,19.5488812,19.4077002,19.4688245,19.4046203,500,500,0,0.0552954,0.0431412,0.1793424,0.0002005,669.0538614,0
19.4775199,19.4085824,19.4638325,19.3882591,19.4190585,19.3418192,19.473527,19.2564915,19.460938,19.4256401,19.3778164,19.3325602,19.4161315,19.4661173,19.4121658,19.4254329,19.4609677,19.4282757,19.2937288,19.3408844,19.4287848,19.4086474,19.6437269,19.6086796,19.5144178,19.4739126,20.0111719,19.9494124,19.7664523,19.7271526,19.4805455,19.423454,19.3535607,19.2561665,19.3962183,19.3227665,19.3272687,19.306179,19.409261,19.4109194,-0.0128848,-0.0053769,-0.0148677,-0.0040062,19.5866113,19.5266905,19.4196192,19.4638702,19.5223907,19.3271629,20.1638212,19.4966088,19.5645369,19.3980107,19.4733584,19.4186224,0,500,0,0.0552978,0.0430297,0.1792322,0.0001945,669.1538614,0
19.4921914,19.4173333,19.4875073,19.4311273,19.476374,19.390141,19.5008096,19.3181475,19.5030875,19.4969289,19.4136335,19.4001292,19.4453167,19.4656894,19.5020165,19.4612732,19.484251,19.4726438,19.3039225,19.3752448,19.4958283,19.4719036,19.6521249,19.6395747,19.4998423,19.4830242,20.0115928,19.9484134,19.7566936,19.7192872,19.5267424,19.4447829,19.3938471,19.2850864,19.4420112,19.4081333,19.3917858,19.3605107,19.4481595,19.4192572,-0.0128849,-0.0053815,-0.0148726,-0.0040065,19.5796369,19.5412689,19.4308843,19.4857402,19.4829362,19.3367556,20.2046174,19.5010029,19.549219,19.3971398,19.4848313,19.41633,0,0,0,0.0553038,0.043172,0.1795377,0.0002021,669.2538614,0
19.4458583,19.3897102,19.4390197,19.3812124,19.4314389,19.356334,19.4956392,19.2546781,19.492051,19.4671785,19.4129635,19.3719756,19.4135866,19.4415416,19.4330834,19.4461129,19.4835412,19.4127092,19.2747983,19.3676869,19.4577143,19.4565298,19.6464658,19.6206543,19.5053143,19.4901545,20.0230438,19.9442477,19.7702815,19.7132254,19.5084889,19.4549542,19.3971488,19.250945,19.43783,19.346377,19.3613045,19.3165207,19.4256691,19.4458058,-0.0128844,-0.0053854,-0.0148746,-0.0040077,19.6070475,19.5359974,19.4154244,19.4762102,19.4691331,19.3392018,20.2877027,19.4969153,19.5621904,19.4039556,19.4717388,19.4278837,0,0,0,0.0552757,0.0432948,0.1796645,0.0002422,669.3538614,0
19.418103,19.4443995,19.4298193,19.4383478,19.3992575,19.4520879,19.4258167,19.3440765,19.4557704,19.507647,19.4040207,19.4421631,19.3942817,19.5274137,19.4525085,19.4830669,19.4529823,19.5195447,19.229209,19.3728134,19.4344123,19.5329536,19.6631157,19.6429883,19.5037307,19.4899922,20.0041225,19.9577438,19.7629502,19.7156005,19.477557,19.4621594,19.3794778,19.3323262,19.3922363,19.4448306,19.3147556,19.4194819,19.4047062,19.4831195,-0.0128833,-0.0053864,-0.0148749,-0.004008,19.5891236,19.5535985,19.4221323,19.4880947,19.4932585,19.2815419,20.3176566,19.4943841,19.5458889,19.3940455,19.4908897,19.4257922,0,0,0,0.0552044,0.0433238,0.1796831,0.0002508,669.4538614,0
19.4133431,19.4074202,19.4771309,19.4283308,19.435201,19.3747869,19.50816,19.2916145,19.4844118,19.4645136,19.3726531,19.3667297,19.4258528,19.4549915,19.4667522,19.4399832,19.4418784,19.4402201,19.2823387,19.3271259,19.5239961,19.5545498,19.6523856,19.6144973,19.5062617,19.4785475,20.0025864,19.952658,19.7708827,19.7114591,19.5128565,19.4375278,19.3790095,19.2934694,19.4205663,19.3625197,19.3873977,19.3319535,19.4185086,19.4324861,-0.0128847,-0.0053863,-0.0148741,-0.0040072,19.6156944,19.5754348,19.4105709,19.4729037,19.4819039,19.2969386,20.352644,19.483535,19.5586477,19.3793253,19.4665065,19.4342901,0,0,0,0.0552915,0.0433233,0.1796343,0.000224,669.5538614,0
19.4178886,19.429734,19.5166602,19.4943947,19.4534139,19.4342251,19.4603825,19.3445289,19.4496337,19.5458033,19.3774636,19.4205833,19.4398148,19.5080372,19.4450497,19.4798724,19.4329677,19.4893475,19.3209523,19.4368117,19.4981653,19.5244572,19.6539719,19.6047166,19.4822663,19.4668689,20.000318,19.9451831,19.762458,19.7200802,19.5091864,19.4708127,19.3644394,19.2985658,19.4457858,19.4348884,19.3865577,19.406933,19.4142289,19.4978518,-0.0128841,-0.0053874,-0.0148768,-0.0040062,19.5706145,19.5369828,19.4206745,19.4288654,19.4931659,19.2483859,20.2576153,19.4893733,19.5290659,19.4110972,19.4768214,19.4051742,0,0,0,0.0552532,0.0433559,0.1798006,0.0001946,669.6538614,0
19.4328435,19.4157861,19.5480723,19.4729863,19.5007008,19.4384,19.5289608,19.3266427,19.5129102,19.4991719,19.4090967,19.3330405,19.5077466,19.4378659,19.5493262,19.4841893,19.4953224,19.4981649,19.3373175,19.3982103,19.4813624,19.4768616,19.6461088,19.5999313,19.4997461,19.490508,20.0089337,19.9682347,19.7696578,19.7121281,19.5329082,19.4440798,19.3914854,19.3064216,19.4745415,19.4375863,19.4328483,19.3785941,19.4461574,19.4331279,-0.0128847,-0.0053872,-0.0148771,-0.0040063,19.5763277,19.5277748,19.4432096,19.4702826,19.4883335,19.3026018,20.2320208,19.4882182,19.536132,19.4243247,19.4788584,19.3994487,0,0,0,0.0552912,0.0433506,0.1798216,0.000196,669.7538614,0
19.465491,19.3813884,19.4802595,19.4250632,19.4433048,19.3608568,19.4411662,19.3084835,19.4664385,19.511208,19.4077621,19.3518464,19.4328303,19.4401742,19.429521,19.4340222,19.4387603,19.4349698,19.3196711,19.4317404,19.484804,19.4514031,19.6404299,19.6143813,19.5042508,19.4905123,20.0213538,19.9636184,19.7678804,19.7176901,19.4829729,19.4232756,19.4024272,19.2498262,19.4440813,19.3803514,19.3462321,19.381536,19.4048748,19.4437277,-0.0128849,-0.005386,-0.0148769,-0.0040063,19.5660526,19.5478159,19.4443028,19.4679138,19.5101996,19.3284384,20.2145272,19.4938119,19.5380268,19.4079777,19.4713522,19.4150852,0,0,0,0.0553052,0.0433119,0.1798089,0.0001972,669.8538614,0
19.466927,19.4467912,19.497909,19.4481634,19.4450838,19.4344233,19.5140945,19.3766939,19.5107489,19.5109858,19.4311852,19.3984912,19.4316915,19.4816757,19.4471204,19.4940236,19.5106044,19.5345271,19.3339203,19.427034,19.4528561,19.4630424,19.6475918,19.6300686,19.5071512,19.5078618,20.0178011,19.9726069,19.7633788,19.7233687,19.5276588,19.4710468,19.3952376,19.3407421,19.4457688,19.4576135,19.3801436,19.4185248,19.4437734,19.4369033,-0.0128839,-0.0053862,-0.0148782,-0.0040063,19.595893,19.5440263,19.4523573,19.4892342,19.5319598,19.329953,20.1850554,19.4876532,19.5470282,19.4020559,19.4729795,19.4176923,0,0,0,0.0552461,0.0433185,0.1798901,0.0001964,669.9538614,0
19.4798004,19.4570594,19.4541156,19.4692765,19.4569583,19.4147897,19.4810226,19.3201537,19.478616,19.478616,19.4324598,19.4127963,19.424156,19.4817212,19.4171175,19.5021612,19.4834482,19.4888963,19.3054671,19.3760785,19.4329389,19.4369662,19.6228112,19.6100234,19.4844951,19.4833107,20.0023875,19.9392069,19.7548223,19.7043939,19.4789563,19.4981432,19.3792189,19.3102668,19.4381355,19.416577,19.3751155,19.3687183,19.4014123,19.4319739,-0.0128826,-0.0053857,-0.0148774,-0.0040064,19.5878943,19.5232365,19.4121368,19.4801134,19.4677418,19.327903,20.1801709,19.4758625,19.5424086,19.4007518,19.4791122,19.4178098,0,0,0,0.0551619,0.043304,0.1798344,0.0002007,670.0538614,0
19.4376112,19.3985208,19.4544478,19.4347853,19.4636866,19.3781621,19.4721852,19.3103654,19.5131767,19.4781196,19.4032468,19.3722094,19.4414808,19.4741718,19.4619607,19.456986,19.4953609,19.4809115,19.2779553,19.3580485,19.5035082,19.4911909,19.643678,19.589922,19.5122371,19.4558602,20.0084079,19.9492511,19.7816784,19.6928973,19.5385995,19.428688,19.3886492,19.2995563,19.4243645,19.39475,19.3968824,19.3667923,19.4450342,19.426082,-0.0128832,-0.0053858,-0.0148748,-0.0040073,19.605419,19.5102091,19.3974479,19.4695435,19.4753969,19.3213063,20.2873427,19.5054718,19.541788,19.3719366,19.464974,19.4141091,0,0,0,0.0552015,0.0433073,0.1796723,0.000227,670.1538614,0
19.4315778,19.4353683,19.4148598,19.4283636,19.4267053,19.3921156,19.4551484,19.2975882,19.4749293,19.4825095,19.3954476,19.3445064,19.4257537,19.4653156,19.4257534,19.4539446,19.4636571,19.4641309,19.3038248,19.3708824,19.4592509,19.4864925,19.645078,19.6384477,19.5001362,19.4994256,20.0098839,19.9687117,19.7504857,19.7204184,19.4929933,19.4693053,19.3650641,19.3100911,19.4383424,19.4264971,19.3502068,19.3348051,19.3985085,19.4281228,-0.0128832,-0.0053866,-0.0148739,-0.0040085,19.6034625,19.57007,19.4305538,19.5011019,19.4769648,19.2986725,20.3319118,19.474616,19.5465786,19.4158212,19.4982837,19.4189011,0,0,0,0.0552024,0.04333,0.1796179,0.0002659,670.2538614,0
19.4478721,19.4625594,19.4642855,19.4822886,19.4424913,19.4612059,19.4640795,19.375475,19.4668234,19.5329101,19.4299664,19.4138566,19.4205721,19.5307224,19.409024,19.4957272,19.4476397,19.5014121,19.2780452,19.3799366,19.4716198,19.6099397,19.6615997,19.6277378,19.5204528,19.4868175,20.0292407,19.9648806,19.7634614,19.7078251,19.4940413,19.4971206,19.3919379,19.3528437,19.416035,19.4688635,19.3248147,19.3961339,19.3999605,19.4468684,-0.0128832,-0.0053864,-0.0148741,-0.0040063,19.6233611,19.5741026,19.4158718,19.4639569,19.4645751,19.3056442,20.3889919,19.4975995,19.5653341,19.4175245,19.4726292,19.434345,0,0,0,0.0552023,0.0433246,0.1796294,0.0001972,670.3538614,0
19.3757614,19.4210134,19.4848259,19.4852996,19.437448,19.4291563,19.5111279,19.351691,19.5129254,19.5342426,19.4213477,19.4267966,19.4367198,19.5158384,19.4777772,19.483936,19.4945954,19.4936479,19.2795583,19.4193566,19.48924,19.5373232,19.6530934,19.609048,19.4906257,19.4939419,20.0023349,19.9391543,19.7403283,19.7102604,19.5128957,19.4496489,19.3802334,19.3003809,19.3953455,19.4363314,19.3652553,19.4069546,19.4416947,19.4833872,-0.0128832,-0.0053839,-0.0148736,-0.0040074,19.5999254,19.5298217,19.4383868,19.4496601,19.4994194,19.2679104,20.2650373,19.4777107,19.5413296,19.4082015,19.4769162,19.4150721,0,0,0,0.0552003,0.043246,0.1796004,0.0002319,670.4538614,0
19.4158827,19.4146981,19.4790111,19.4991455,19.442767,19.4162335,19.5136883,19.3310313,19.5201126,19.5049533,19.4471251,19.3450115,19.438218,19.4502998,19.5033534,19.4659268,19.4998004,19.4789554,19.3526836,19.4043347,19.4687721,19.4884332,19.6474045,19.6358014,19.4953573,19.4851717,20.0246589,19.9487028,19.767873,19.7174459,19.5315249,19.4516983,19.3941294,19.3019571,19.4370196,19.4296756,19.3848983,19.3851353,19.4730412,19.4439036,-0.0128831,-0.0053853,-0.0148722,-0.0040064,19.5852336,19.5272075,19.4355352,19.4901609,19.5313904,19.3062699,20.2401751,19.4916777,19.5770859,19.4247789,19.4875704,19.4202776,0,0,0,0.0551932,0.0432904,0.1795121,0.0002007,670.5538614,0
19.463485,19.4184741,19.5160613,19.4646595,19.4717661,19.4120675,19.5412997,19.3259544,19.5274405,19.477935,19.4159898,19.3491757,19.4850688,19.4869638,19.4918454,19.4854497,19.4863972,19.4759746,19.3784009,19.3753208,19.5461183,19.4658205,19.6675152,19.6412313,19.509316,19.5026838,20.0351518,19.9629837,19.764878,19.7286561,19.5742489,19.4610294,19.3918525,19.3444651,19.4627345,19.4305165,19.4200925,19.3419055,19.4753567,19.4284516,-0.0128841,-0.0053867,-0.014871,-0.0040062,19.5858517,19.549379,19.4553421,19.5086214,19.5377006,19.3215276,20.224185,19.4960859,19.5427288,19.4257111,19.474694,19.4212099,0,0,0,0.0552564,0.0433346,0.1794391,0.0001933,670.6538614,0
19.463507,19.4417127,19.4600558,19.4737953,19.4181244,19.4008296,19.4555107,19.3356278,19.4372116,19.5009338,19.4029177,19.3858592,19.4171566,19.4673793,19.4416633,19.4655895,19.4402419,19.501595,19.3149382,19.4398014,19.4682286,19.4535414,19.623669,19.6208273,19.495065,19.4964863,20.0226985,19.9547879,19.7599931,19.698674,19.4773366,19.4335115,19.3780728,19.2965611,19.4309136,19.4100655,19.3574672,19.3991672,19.3906217,19.4403734,-0.0128847,-0.0053844,-0.0148697,-0.0040071,19.5915302,19.5126614,19.4543893,19.4789585,19.5597757,19.3202288,20.1632859,19.4790255,19.5360433,19.4052829,19.4837441,19.4154702,0,0,0,0.0552967,0.043263,0.1793544,0.0002215,670.7538614,0
19.505205,19.4066578,19.5094768,19.4332,19.4684973,19.4168533,19.4971794,19.2905819,19.4694367,19.4571185,19.4453017,19.3448463,19.4740268,19.4467845,19.4955887,19.4813762,19.4823237,19.4692952,19.3438165,19.3570854,19.5195996,19.4279258,19.675055,19.64593,19.5033571,19.4953035,20.0388362,19.9884383,19.763593,19.7231094,19.5379936,19.4607739,19.3693255,19.3186184,19.4557341,19.3979288,19.405984,19.3619153,19.4309121,19.4133808,-0.0128849,-0.0053856,-0.0148698,-0.0040079,19.5943305,19.557148,19.4273412,19.5054566,19.4728475,19.3435191,20.2094763,19.4796946,19.5547223,19.4211243,19.4927453,19.4341541,0,0,0,0.0553038,0.0432998,0.1793617,0.0002473,670.8538614,0
19.4184295,19.4302749,19.4279554,19.389338,19.3632754,19.4146884,19.4283198,19.29042,19.4546755,19.4736265,19.3804623,19.3875702,19.4086427,19.461472,19.3621117,19.4905154,19.431293,19.4710913,19.3022015,19.3621511,19.434886,19.4877124,19.6605829,19.6096706,19.4993021,19.4647178,20.0097452,19.9617105,19.7555552,19.7174385,19.4605673,19.4821238,19.3158052,19.3177009,19.4013376,19.3923346,19.3039534,19.3456581,19.3683652,19.4427574,-0.0128859,-0.0053852,-0.0148698,-0.0040096,19.6015276,19.5416087,19.4151143,19.4827827,19.4953764,19.3319614,20.2745651,19.4890253,19.5547883,19.3918125,19.4780844,19.4382474,0,0,0,0.0553686,0.0432866,0.1793619,0.0003007,670.9538614,0
19.4342132,19.4586136,19.4362455,19.4691737,19.4495118,19.4307967,19.4935546,19.3563849,19.5071737,19.482539,19.3805524,19.3964265,19.4218787,19.4690213,19.4831796,19.5158677,19.4786789,19.5156308,19.2849924,19.4063099,19.4785641,19.5048571,19.6566262,19.6317625,19.5012658,19.4960546,20.0268899,19.9708116,19.791174,19.7253606,19.5252124,19.4667051,19.3823658,19.3641218,19.4414364,19.4459375,19.3833924,19.3746259,19.404584,19.4732852,-0.0128857,-0.0053833,-0.0148691,-0.0040063,19.6084332,19.5662783,19.4383692,19.4949993,19.4906312,19.2940852,20.3140932,19.493327,19.5615557,19.4113759,19.5027116,19.4225107,0,0,0,0.0553535,0.0432275,0.1793213,0.0001977,671.0538614,0
19.4610946,19.4148988,19.4815081,19.4627942,19.4379202,19.4090174,19.4735389,19.2984493,19.4933105,19.4603839,19.4363468,19.3707203,19.4476942,19.5052564,19.4457513,19.4924178,19.4523844,19.4592543,19.3081663,19.3349428,19.4008113,19.5209144,19.6347276,19.5956537,19.4942831,19.4632518,20.019848,19.9412881,19.7602187,19.7069496,19.5177893,19.4618867,19.3728079,19.3228121,19.4360868,19.3879932,19.3581395,19.337762,19.4510107,19.4401134,-0.0128836,-0.0053822,-0.0148704,-0.004006,19.5920243,19.537315,19.3885489,19.480948,19.4199523,19.2789114,20.4018036,19.488758,19.5366114,19.406325,19.4502759,19.4134324,0,0,0,0.0552281,0.0431944,0.179403,0.0001891,671.1538614,0
